Age,Arrival Service,Booking Services,Immediate Transfer,Lounge Service,Check-in Service,Boarding Service,Layover Service,Onboard Services,Baggage Service,Immigration Security,Call Center Service,Departure Delay,Arrival Delay,Total Delay,Age_log,Arrival Delay_log,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Eco,Class_Leisure,Satisfaction_Satisfied
48,5,4,2,2,1,4,2,5,4,2,5,0,0.0,0.0,3.8918202981106265,0.0,False,False,False,False,False,True
24,5,3,4,1,3,5,4,4,1,1,2,0,19.0,19.0,3.2188758248682006,2.995732273553991,False,True,False,False,False,True
24,1,5,2,5,5,2,4,5,3,5,1,0,0.0,0.0,3.2188758248682006,0.0,False,False,False,False,False,True
63,3,1,3,4,5,1,4,3,2,1,2,0,0.0,0.0,4.1588830833596715,0.0,True,False,False,False,False,True
38,3,1,1,5,1,2,1,2,2,1,5,2,0.0,2.0,3.6635616461296463,0.0,True,False,False,False,False,True
51,4,2,3,5,3,2,5,1,2,3,3,19,15.0,34.0,3.9512437185814275,2.772588722239781,True,False,False,False,False,True
46,4,3,3,1,2,2,1,1,1,3,3,30,27.0,57.0,3.8501476017100584,3.332204510175204,True,False,False,False,False,True
49,2,4,1,3,4,4,1,2,2,4,4,0,0.0,0.0,3.912023005428146,0.0,True,False,False,False,False,True
40,5,5,4,1,5,5,5,2,4,1,2,0,0.0,0.0,3.713572066704308,0.0,True,False,False,False,False,True
54,1,3,3,5,4,2,3,4,3,2,3,88,79.0,167.0,4.007333185232471,4.382026634673881,True,False,False,True,False,True
44,1,2,1,4,3,1,3,1,3,1,3,10,0.0,10.0,3.8066624897703196,0.0,False,False,False,False,False,True
56,3,1,1,5,1,2,5,3,4,4,1,0,0.0,0.0,4.04305126783455,0.0,False,False,False,False,False,True
42,1,5,3,5,3,3,1,3,5,2,1,0,0.0,0.0,3.7612001156935624,0.0,True,False,True,False,True,False
44,3,1,1,1,5,3,5,5,4,1,1,6,9.0,15.0,3.8066624897703196,2.302585092994046,True,False,True,True,False,False
24,5,5,5,2,1,4,3,1,2,2,4,0,0.0,0.0,3.2188758248682006,0.0,False,True,False,True,False,False
29,1,4,3,5,4,1,5,4,1,2,2,0,17.0,17.0,3.4011973816621555,2.8903717578961645,True,False,False,False,False,True
56,3,5,4,2,5,4,5,1,1,2,1,6,4.0,10.0,4.04305126783455,1.6094379124341003,True,False,False,False,False,True
37,5,4,5,3,1,4,3,1,1,1,1,10,42.0,52.0,3.6375861597263857,3.7612001156935624,False,False,False,True,False,False
31,5,3,4,5,1,4,4,5,3,5,4,0,0.0,0.0,3.4657359027997265,0.0,True,False,False,False,False,True
58,3,1,3,1,4,2,5,4,1,3,5,72,70.0,142.0,4.07753744390572,4.2626798770413155,False,False,False,False,False,True
48,3,5,2,3,3,5,2,4,2,2,5,0,0.0,0.0,3.8918202981106265,0.0,True,False,False,False,False,True
59,2,5,1,4,3,5,3,1,3,2,5,0,0.0,0.0,4.0943445622221,0.0,True,False,True,True,False,False
39,5,2,5,5,3,1,3,5,3,4,4,33,27.0,60.0,3.6888794541139363,3.332204510175204,False,True,False,False,False,False
47,3,1,3,1,5,2,2,1,5,5,1,16,17.0,33.0,3.871201010907891,2.8903717578961645,False,False,False,False,False,True
52,5,3,1,5,1,5,3,2,3,3,4,0,6.0,6.0,3.970291913552122,1.9459101490553132,False,False,True,True,False,False
42,1,4,2,1,2,3,1,4,2,5,5,1,0.0,1.0,3.7612001156935624,0.0,True,False,True,True,False,False
30,4,3,4,1,2,4,3,3,2,1,1,30,16.0,46.0,3.4339872044851463,2.833213344056216,False,True,False,False,True,False
38,4,2,3,2,4,5,2,1,4,4,2,0,9.0,9.0,3.6635616461296463,2.302585092994046,False,False,True,True,False,False
39,3,3,3,5,1,4,3,1,3,5,2,58,40.0,98.0,3.6888794541139363,3.713572066704308,True,False,False,False,False,True
19,3,4,2,1,5,2,4,4,3,2,2,0,7.0,7.0,2.995732273553991,2.0794415416798357,True,False,False,False,False,True
38,5,1,4,1,1,5,3,3,2,5,2,0,0.0,0.0,3.6635616461296463,0.0,True,False,False,False,False,True
61,3,2,3,3,4,4,1,2,3,3,4,0,0.0,0.0,4.127134385045092,0.0,True,False,False,False,False,True
21,5,5,1,5,2,5,1,2,1,1,1,14,0.0,14.0,3.091042453358316,0.0,False,True,False,True,False,True
53,3,5,2,3,5,5,3,3,5,5,1,5,0.0,5.0,3.9889840465642745,0.0,False,False,True,True,False,False
25,5,1,3,2,2,1,5,2,3,2,3,31,17.0,48.0,3.258096538021482,2.8903717578961645,True,True,False,False,False,True
21,3,3,4,2,3,1,4,2,1,3,4,0,5.0,5.0,3.091042453358316,1.791759469228055,True,False,True,False,False,True
49,2,5,5,1,4,2,3,5,4,2,5,15,6.0,21.0,3.912023005428146,1.9459101490553132,True,False,False,False,False,True
33,5,2,3,1,2,4,4,4,4,3,5,0,0.0,0.0,3.5263605246161616,0.0,False,False,False,False,True,False
42,2,4,4,1,5,1,1,2,4,3,4,0,0.0,0.0,3.7612001156935624,0.0,True,True,False,False,False,True
60,2,3,2,5,1,1,5,3,5,4,3,9,1.0,10.0,4.110873864173311,0.6931471805599453,False,False,False,False,False,True
22,2,4,4,5,4,2,3,5,3,4,1,0,0.0,0.0,3.1354942159291497,0.0,False,False,False,False,False,True
52,2,3,4,4,2,3,4,1,3,4,5,0,0.0,0.0,3.970291913552122,0.0,True,False,False,False,False,True
22,1,2,2,1,3,3,2,4,2,5,4,0,0.0,0.0,3.1354942159291497,0.0,True,False,False,False,False,True
24,4,4,5,3,2,5,3,5,1,4,4,0,26.0,26.0,3.2188758248682006,3.295836866004329,True,True,False,True,False,False
67,1,2,1,4,5,2,2,2,1,2,5,0,0.0,0.0,4.219507705176107,0.0,True,False,True,True,False,False
35,3,4,5,5,3,4,1,2,5,2,1,0,0.0,0.0,3.58351893845611,0.0,True,False,False,False,False,True
28,3,3,1,5,3,1,5,3,1,2,5,8,0.0,8.0,3.367295829986474,0.0,True,False,False,False,False,True
36,4,2,1,1,4,3,5,1,4,4,2,0,0.0,0.0,3.6109179126442243,0.0,False,False,False,False,False,True
35,4,3,1,3,5,1,3,3,2,1,3,0,0.0,0.0,3.58351893845611,0.0,True,False,False,False,False,True
47,4,3,3,3,5,5,5,2,2,2,4,38,33.0,71.0,3.871201010907891,3.5263605246161616,True,False,False,False,False,True
56,2,4,5,2,3,1,3,1,5,3,1,69,78.0,147.0,4.04305126783455,4.3694478524670215,True,False,False,True,False,False
49,1,4,4,1,1,2,4,2,2,1,5,0,0.0,0.0,3.912023005428146,0.0,False,False,True,True,False,True
52,3,2,3,5,1,4,4,3,1,2,5,0,1.0,1.0,3.970291913552122,0.6931471805599453,True,False,False,False,True,True
54,1,5,2,1,4,1,4,4,5,3,2,0,2.0,2.0,4.007333185232471,1.0986122886681098,True,False,False,False,False,True
12,1,1,2,1,4,4,3,3,1,1,4,0,0.0,0.0,2.5649493574615367,0.0,False,False,False,False,False,True
51,1,4,1,2,4,2,2,5,1,4,5,1,8.0,9.0,3.9512437185814275,2.1972245773362196,False,False,False,False,False,True
23,4,3,3,2,4,5,1,4,2,4,5,35,40.0,75.0,3.1780538303479458,3.713572066704308,False,False,True,False,True,False
39,4,1,3,4,3,2,2,4,2,2,1,63,60.0,123.0,3.6888794541139363,4.110873864173311,True,False,False,True,False,True
42,3,2,2,1,4,3,2,4,4,2,2,0,0.0,0.0,3.7612001156935624,0.0,False,False,False,False,False,True
58,3,1,4,5,1,5,5,3,4,5,3,66,69.0,135.0,4.07753744390572,4.248495242049359,False,True,False,False,False,True
22,3,1,5,2,2,1,2,4,1,5,1,0,0.0,0.0,3.1354942159291497,0.0,False,True,False,False,False,True
53,1,5,5,4,1,4,3,1,5,4,3,5,8.0,13.0,3.9889840465642745,2.1972245773362196,True,False,False,False,False,True
31,4,5,1,4,4,5,5,5,3,5,5,0,0.0,0.0,3.4657359027997265,0.0,False,False,False,True,False,True
50,2,1,1,4,3,5,5,3,3,1,1,0,0.0,0.0,3.9318256327243257,0.0,False,False,True,True,False,False
30,1,5,1,5,5,3,2,3,3,3,2,0,0.0,0.0,3.4339872044851463,0.0,False,False,False,False,False,True
27,5,5,2,2,2,1,3,3,2,1,1,0,5.0,5.0,3.332204510175204,1.791759469228055,True,False,False,False,False,True
8,1,1,2,3,2,5,5,1,1,5,3,75,62.0,137.0,2.1972245773362196,4.143134726391533,False,False,True,True,False,False
43,4,4,5,5,4,3,4,2,5,5,3,38,30.0,68.0,3.784189633918261,3.4339872044851463,False,False,False,False,False,True
51,5,5,1,1,4,4,5,1,2,1,5,4,0.0,4.0,3.9512437185814275,0.0,False,False,False,False,False,True
14,1,1,3,3,2,4,1,2,3,2,1,7,1.0,8.0,2.70805020110221,0.6931471805599453,True,False,True,True,False,False
48,4,4,4,5,3,1,2,4,2,4,5,0,0.0,0.0,3.8918202981106265,0.0,True,False,False,False,False,True
45,4,5,2,2,2,1,4,1,2,1,3,0,0.0,0.0,3.828641396489095,0.0,True,False,False,False,False,True
38,2,1,1,4,3,1,2,4,5,2,5,6,0.0,6.0,3.6635616461296463,0.0,False,False,True,True,False,True
54,1,5,1,5,1,4,1,4,5,1,3,1,0.0,1.0,4.007333185232471,0.0,True,False,False,False,False,True
29,4,4,2,1,4,2,2,3,3,4,5,9,6.0,15.0,3.4011973816621555,1.9459101490553132,True,False,False,False,False,True
58,3,1,5,1,3,1,4,4,5,5,4,0,0.0,0.0,4.07753744390572,0.0,True,False,False,False,False,True
45,4,4,5,1,2,2,1,4,1,3,3,5,0.0,5.0,3.828641396489095,0.0,False,False,False,False,False,True
10,2,3,5,3,1,2,4,4,4,2,3,0,0.0,0.0,2.3978952727983707,0.0,False,False,True,True,False,True
38,4,2,5,4,2,1,1,1,2,4,3,0,0.0,0.0,3.6635616461296463,0.0,False,False,False,True,False,True
49,1,3,3,5,1,2,1,5,1,4,2,0,0.0,0.0,3.912023005428146,0.0,True,False,True,True,False,True
23,1,5,1,3,5,2,5,4,1,5,4,0,2.0,2.0,3.1780538303479458,1.0986122886681098,False,True,False,True,False,False
40,5,4,5,5,1,2,4,5,5,2,4,9,0.0,9.0,3.713572066704308,0.0,False,False,False,False,False,True
46,1,1,5,2,3,3,1,4,2,3,3,12,16.0,28.0,3.8501476017100584,2.833213344056216,True,False,False,False,False,True
52,5,4,4,2,5,5,1,5,4,3,1,0,0.0,0.0,3.970291913552122,0.0,True,False,True,True,False,False
25,3,5,4,5,1,1,3,1,4,2,1,0,2.0,2.0,3.258096538021482,1.0986122886681098,True,False,False,False,True,True
52,2,1,1,3,1,3,4,3,2,4,2,0,0.0,0.0,3.970291913552122,0.0,False,False,False,False,False,True
16,3,3,2,1,3,1,3,2,4,5,2,0,0.0,0.0,2.833213344056216,0.0,False,False,True,True,False,False
23,5,4,5,3,4,5,1,5,2,1,2,0,3.0,3.0,3.1780538303479458,1.3862943611198906,False,False,False,False,False,True
44,4,2,3,3,4,2,3,5,1,4,2,0,0.0,0.0,3.8066624897703196,0.0,False,False,False,False,False,True
49,4,5,4,5,4,3,2,4,3,2,1,0,0.0,0.0,3.912023005428146,0.0,False,False,False,False,False,True
37,3,5,5,3,5,1,4,4,3,5,4,0,0.0,0.0,3.6375861597263857,0.0,True,False,False,False,False,True
56,4,4,2,2,4,2,4,2,3,2,5,21,27.0,48.0,4.04305126783455,3.332204510175204,True,False,False,True,False,True
49,5,3,3,5,5,4,2,5,5,1,4,10,4.0,14.0,3.912023005428146,1.6094379124341003,False,False,False,False,False,True
28,2,3,4,5,4,3,2,4,2,3,5,13,5.0,18.0,3.367295829986474,1.791759469228055,False,False,False,False,False,True
34,1,2,2,5,3,3,3,3,4,3,5,4,0.0,4.0,3.5553480614894135,0.0,True,False,False,False,False,True
10,5,2,2,3,5,4,2,4,2,2,3,0,0.0,0.0,2.3978952727983707,0.0,False,False,True,True,False,False
59,5,4,3,4,4,2,1,4,2,5,2,8,44.0,52.0,4.0943445622221,3.8066624897703196,False,False,False,False,False,True
35,1,1,3,1,2,5,2,4,5,5,5,0,0.0,0.0,3.58351893845611,0.0,True,False,False,False,False,True
45,1,3,4,1,4,4,3,1,2,3,5,5,8.0,13.0,3.828641396489095,2.1972245773362196,True,False,False,False,False,False
30,2,1,3,2,2,4,5,5,5,4,4,0,0.0,0.0,3.4339872044851463,0.0,True,False,False,False,False,True
55,2,1,5,5,2,1,4,5,3,5,1,30,24.0,54.0,4.02535169073515,3.2188758248682006,True,False,False,False,False,True
39,2,4,3,1,1,3,2,3,2,4,5,0,3.0,3.0,3.6888794541139363,1.3862943611198906,False,False,False,False,True,True
52,4,2,2,3,4,5,5,3,3,5,4,0,0.0,0.0,3.970291913552122,0.0,False,False,False,False,False,True
51,5,1,3,3,1,5,2,3,5,4,4,47,35.0,82.0,3.9512437185814275,3.58351893845611,True,False,False,False,True,True
55,1,4,4,3,1,5,1,4,1,2,5,23,18.0,41.0,4.02535169073515,2.9444389791664403,False,False,False,False,False,True
61,5,2,5,2,5,3,4,4,2,1,1,0,0.0,0.0,4.127134385045092,0.0,True,False,True,True,False,False
43,5,1,3,5,2,5,4,3,4,3,3,0,0.0,0.0,3.784189633918261,0.0,True,False,False,False,False,True
24,2,1,5,1,1,1,5,5,3,5,3,0,1.0,1.0,3.2188758248682006,0.6931471805599453,False,True,False,False,False,True
18,2,2,3,5,4,2,2,2,5,2,2,0,0.0,0.0,2.9444389791664403,0.0,True,False,False,False,False,True
51,5,2,5,5,3,1,1,5,4,2,3,64,52.0,116.0,3.9512437185814275,3.970291913552122,False,False,False,False,False,True
17,2,5,3,3,4,2,1,4,3,5,4,0,0.0,0.0,2.8903717578961645,0.0,True,False,True,False,True,True
40,4,5,3,1,2,3,3,3,2,3,5,73,69.0,142.0,3.713572066704308,4.248495242049359,False,False,False,False,False,True
34,1,4,1,2,5,4,3,1,5,2,1,0,0.0,0.0,3.5553480614894135,0.0,False,False,True,True,False,True
45,5,4,2,5,4,4,1,3,3,2,5,40,53.0,93.0,3.828641396489095,3.9889840465642745,True,False,False,False,False,True
58,1,3,4,4,4,5,1,4,5,1,5,48,47.0,95.0,4.07753744390572,3.871201010907891,True,False,False,True,False,True
29,4,5,4,3,1,5,5,2,5,1,2,49,21.0,70.0,3.4011973816621555,3.091042453358316,False,False,False,False,False,True
12,2,2,1,4,4,3,3,3,2,4,2,1,0.0,1.0,2.5649493574615367,0.0,False,False,True,True,False,False
46,3,5,3,2,2,4,2,5,4,2,3,0,0.0,0.0,3.8501476017100584,0.0,False,False,False,True,False,False
40,4,4,2,2,3,2,2,4,1,5,3,1,0.0,1.0,3.713572066704308,0.0,False,False,True,True,False,True
34,3,4,5,2,1,3,3,1,5,3,4,0,0.0,0.0,3.5553480614894135,0.0,False,True,False,True,False,False
40,1,4,1,2,4,4,2,4,4,3,5,2,0.0,2.0,3.713572066704308,0.0,False,False,False,True,False,False
49,5,2,4,1,3,2,5,3,2,3,4,0,0.0,0.0,3.912023005428146,0.0,True,False,False,False,False,True
57,2,1,4,4,4,5,2,1,4,5,4,24,76.0,100.0,4.060443010546419,4.343805421853684,True,False,False,False,False,True
57,4,4,4,3,5,5,5,5,2,2,3,0,0.0,0.0,4.060443010546419,0.0,False,False,True,True,False,False
23,2,5,3,4,2,4,2,3,5,3,1,65,60.0,125.0,3.1780538303479458,4.110873864173311,True,False,False,False,False,True
49,3,1,5,1,5,2,4,4,5,2,3,30,19.0,49.0,3.912023005428146,2.995732273553991,False,False,False,True,False,True
44,3,5,5,5,1,3,2,5,3,3,5,19,9.0,28.0,3.8066624897703196,2.302585092994046,True,False,False,False,False,True
17,5,4,5,2,3,4,2,2,2,1,1,9,0.0,9.0,2.8903717578961645,0.0,True,False,False,True,False,True
38,3,2,3,5,5,4,3,2,4,1,5,0,0.0,0.0,3.6635616461296463,0.0,False,False,True,True,False,True
8,5,1,4,2,4,1,2,2,3,3,3,0,0.0,0.0,2.1972245773362196,0.0,True,False,True,True,False,False
31,4,1,4,3,5,1,5,5,5,1,4,14,1.0,15.0,3.4657359027997265,0.6931471805599453,True,False,False,False,False,True
48,5,4,3,2,3,1,5,2,1,4,2,21,14.0,35.0,3.8918202981106265,2.70805020110221,False,False,False,False,False,True
10,3,4,2,2,4,4,5,1,3,5,1,0,0.0,0.0,2.3978952727983707,0.0,False,False,True,True,False,False
54,1,4,3,5,1,2,5,5,4,1,1,0,0.0,0.0,4.007333185232471,0.0,False,True,False,True,False,False
38,5,3,3,5,5,3,4,1,1,1,1,0,0.0,0.0,3.6635616461296463,0.0,True,True,False,False,False,True
23,2,2,4,5,2,3,1,3,1,1,2,0,0.0,0.0,3.1780538303479458,0.0,True,False,False,False,False,True
61,1,2,5,1,3,5,3,2,5,5,3,11,2.0,13.0,4.127134385045092,1.0986122886681098,True,False,False,False,False,True
36,5,4,4,2,2,4,3,4,3,5,1,0,0.0,0.0,3.6109179126442243,0.0,True,False,False,False,False,True
33,2,3,2,5,4,1,1,1,5,5,5,0,0.0,0.0,3.5263605246161616,0.0,False,False,True,True,False,False
61,1,4,1,1,2,3,5,2,4,3,4,0,0.0,0.0,4.127134385045092,0.0,False,False,False,False,True,True
40,5,4,1,3,3,2,1,2,2,5,2,0,0.0,0.0,3.713572066704308,0.0,True,False,False,False,False,True
41,4,2,3,3,3,2,5,3,2,3,1,6,8.0,14.0,3.7376696182833684,2.1972245773362196,True,False,False,False,False,False
53,2,3,1,2,2,4,3,1,3,5,5,0,0.0,0.0,3.9889840465642745,0.0,False,False,False,False,False,True
36,4,2,5,5,2,2,5,4,3,1,4,0,0.0,0.0,3.6109179126442243,0.0,True,False,False,False,False,True
32,3,4,4,2,4,5,4,1,2,4,2,0,0.0,0.0,3.4965075614664802,0.0,True,False,False,False,False,True
27,5,5,2,2,2,4,5,4,1,3,1,0,0.0,0.0,3.332204510175204,0.0,True,False,True,True,False,True
28,5,1,2,2,3,4,4,1,5,5,2,89,92.0,181.0,3.367295829986474,4.532599493153256,False,False,False,False,True,True
28,2,4,2,1,2,5,4,5,5,2,5,14,60.0,74.0,3.367295829986474,4.110873864173311,True,True,False,True,False,False
9,5,3,4,2,1,5,1,2,3,2,3,30,74.0,104.0,2.302585092994046,4.31748811353631,True,False,True,True,False,False
43,3,5,5,3,3,2,1,3,3,2,4,0,0.0,0.0,3.784189633918261,0.0,False,False,True,False,True,False
38,5,3,2,5,3,1,2,5,4,5,5,0,0.0,0.0,3.6635616461296463,0.0,True,False,False,True,False,True
28,1,4,1,4,4,3,1,1,5,2,4,0,0.0,0.0,3.367295829986474,0.0,False,False,False,False,False,True
8,4,4,5,4,4,4,5,5,2,2,1,15,5.0,20.0,2.1972245773362196,1.791759469228055,True,False,True,True,False,True
55,3,1,5,4,5,4,2,3,1,4,1,0,0.0,0.0,4.02535169073515,0.0,True,False,False,True,False,True
58,3,3,5,5,4,3,4,4,5,3,5,0,0.0,0.0,4.07753744390572,0.0,False,False,True,True,False,True
29,4,5,2,2,1,2,1,5,4,3,1,6,4.0,10.0,3.4011973816621555,1.6094379124341003,True,False,False,False,False,True
64,4,1,5,5,4,3,2,1,3,5,3,0,3.0,3.0,4.174387269895637,1.3862943611198906,True,True,False,False,False,True
60,3,3,2,5,5,1,1,1,3,4,4,0,0.0,0.0,4.110873864173311,0.0,False,False,False,False,False,True
27,4,4,1,1,3,2,5,2,3,3,3,0,0.0,0.0,3.332204510175204,0.0,False,False,True,True,False,True
54,2,1,1,5,4,4,3,5,4,3,2,0,0.0,0.0,4.007333185232471,0.0,False,False,False,True,False,True
47,4,4,1,1,5,3,2,4,2,2,5,0,14.0,14.0,3.871201010907891,2.70805020110221,True,False,False,False,False,True
10,1,2,1,3,4,3,1,1,2,5,1,10,0.0,10.0,2.3978952727983707,0.0,False,False,True,True,False,False
53,1,2,5,1,4,2,2,2,1,2,5,0,0.0,0.0,3.9889840465642745,0.0,False,False,False,False,False,True
43,2,1,5,4,3,4,3,5,2,4,4,0,0.0,0.0,3.784189633918261,0.0,False,False,False,True,False,True
64,4,1,2,1,5,3,1,3,1,3,4,0,0.0,0.0,4.174387269895637,0.0,True,False,False,False,False,True
36,1,3,1,3,4,5,2,5,2,3,4,0,0.0,0.0,3.6109179126442243,0.0,True,False,True,True,False,False
51,5,5,3,5,3,3,5,2,4,4,1,2,0.0,2.0,3.9512437185814275,0.0,True,False,False,False,False,True
27,4,5,1,4,5,3,1,1,3,1,5,0,0.0,0.0,3.332204510175204,0.0,False,False,False,False,False,True
10,2,2,4,1,2,1,5,3,5,2,1,0,0.0,0.0,2.3978952727983707,0.0,True,False,True,True,False,True
20,4,2,3,2,5,1,2,1,5,4,3,15,5.0,20.0,3.044522437723423,1.791759469228055,True,False,True,True,False,True
22,3,2,4,5,4,3,1,4,4,4,5,6,4.0,10.0,3.1354942159291497,1.6094379124341003,True,True,False,False,False,True
54,3,4,3,4,4,3,1,2,5,2,4,0,0.0,0.0,4.007333185232471,0.0,True,False,False,False,False,True
57,1,5,2,4,5,1,1,5,4,2,5,0,0.0,0.0,4.060443010546419,0.0,True,False,False,False,False,True
34,3,1,5,1,3,5,5,4,2,2,1,18,17.0,35.0,3.5553480614894135,2.8903717578961645,True,False,False,False,False,True
54,2,2,2,5,5,4,3,4,4,1,5,0,0.0,0.0,4.007333185232471,0.0,True,False,False,False,False,True
43,1,3,3,5,4,2,5,3,3,4,2,0,0.0,0.0,3.784189633918261,0.0,True,False,False,False,False,True
39,2,1,1,2,4,3,3,3,1,4,2,0,0.0,0.0,3.6888794541139363,0.0,True,False,False,True,False,False
32,2,1,2,2,1,4,5,4,5,1,5,0,0.0,0.0,3.4965075614664802,0.0,True,False,False,False,False,True
57,3,1,3,4,3,3,1,1,3,3,5,0,13.0,13.0,4.060443010546419,2.6390573296152584,False,False,False,False,False,True
39,3,5,1,4,1,1,4,2,4,5,5,0,0.0,0.0,3.6888794541139363,0.0,True,False,False,False,False,True
51,2,2,5,3,4,3,5,4,5,1,1,0,0.0,0.0,3.9512437185814275,0.0,False,False,False,False,False,True
28,3,3,3,4,3,4,1,5,5,4,2,22,27.0,49.0,3.367295829986474,3.332204510175204,False,False,False,False,True,False
62,3,4,4,2,3,2,3,2,4,3,5,56,42.0,98.0,4.143134726391533,3.7612001156935624,False,False,False,False,False,True
44,3,3,4,1,3,1,5,2,4,3,1,0,0.0,0.0,3.8066624897703196,0.0,True,False,False,False,False,True
29,4,3,4,3,5,5,3,5,3,3,5,22,23.0,45.0,3.4011973816621555,3.1780538303479458,True,False,False,False,False,False
37,2,3,1,4,5,3,5,3,5,5,4,0,0.0,0.0,3.6375861597263857,0.0,True,False,False,True,False,True
7,5,4,1,2,4,2,1,5,5,5,3,0,0.0,0.0,2.0794415416798357,0.0,True,False,True,True,False,False
26,2,3,2,3,3,4,1,3,1,4,4,0,0.0,0.0,3.295836866004329,0.0,False,True,False,False,False,True
27,1,3,1,1,3,1,3,3,1,3,2,0,0.0,0.0,3.332204510175204,0.0,False,False,True,True,False,False
54,3,2,3,1,3,2,3,2,4,3,4,0,0.0,0.0,4.007333185232471,0.0,True,False,False,False,False,True
37,3,2,4,2,5,5,5,3,2,2,3,0,0.0,0.0,3.6375861597263857,0.0,False,True,False,False,False,True
43,5,2,5,5,4,3,2,2,2,1,5,0,0.0,0.0,3.784189633918261,0.0,True,False,True,True,False,False
39,1,1,4,2,3,1,5,1,1,1,1,0,3.0,3.0,3.6888794541139363,1.3862943611198906,False,False,False,False,False,True
39,4,3,3,2,3,2,2,5,3,3,5,6,3.0,9.0,3.6888794541139363,1.3862943611198906,False,False,False,False,False,True
64,2,5,5,2,2,4,4,5,3,4,4,7,19.0,26.0,4.174387269895637,2.995732273553991,True,False,True,True,False,False
40,4,5,2,5,1,4,1,3,4,5,1,0,6.0,6.0,3.713572066704308,1.9459101490553132,False,False,False,False,False,True
35,1,5,1,4,5,5,3,3,1,4,1,0,0.0,0.0,3.58351893845611,0.0,True,False,False,False,False,False
55,5,4,3,4,2,3,3,1,5,3,3,0,0.0,0.0,4.02535169073515,0.0,False,False,False,False,False,True
25,1,2,1,1,4,5,3,1,3,2,5,0,0.0,0.0,3.258096538021482,0.0,False,True,False,False,False,False
48,5,2,2,4,1,2,4,2,3,2,2,0,0.0,0.0,3.8918202981106265,0.0,False,False,False,True,False,False
40,4,2,5,2,4,1,4,4,5,3,2,0,0.0,0.0,3.713572066704308,0.0,False,True,False,False,False,False
49,4,4,3,4,5,1,2,1,1,3,4,12,8.0,20.0,3.912023005428146,2.1972245773362196,True,False,False,False,False,True
50,1,3,5,5,4,2,3,1,3,4,2,14,10.0,24.0,3.9318256327243257,2.3978952727983707,False,False,False,False,False,True
55,1,1,3,4,3,1,2,5,3,5,5,0,0.0,0.0,4.02535169073515,0.0,True,False,False,True,False,True
29,3,2,2,2,3,2,4,5,2,4,2,82,49.0,131.0,3.4011973816621555,3.912023005428146,True,False,False,False,False,False
59,5,3,2,4,4,5,4,1,3,5,1,21,20.0,41.0,4.0943445622221,3.044522437723423,True,False,True,True,False,False
21,3,5,2,1,4,3,1,1,5,1,4,0,0.0,0.0,3.091042453358316,0.0,False,True,False,False,True,False
47,2,1,1,4,4,4,3,5,3,1,5,62,100.0,162.0,3.871201010907891,4.61512051684126,True,False,False,False,False,True
44,2,5,4,1,4,4,1,1,1,1,3,66,80.0,146.0,3.8066624897703196,4.394449154672439,True,False,False,False,False,True
16,1,3,5,3,3,4,4,1,2,2,1,6,9.0,15.0,2.833213344056216,2.302585092994046,False,False,False,False,True,False
56,4,3,3,5,2,1,2,4,5,2,1,0,0.0,0.0,4.04305126783455,0.0,False,False,False,True,False,True
52,2,5,5,1,2,5,5,1,3,3,3,15,0.0,15.0,3.970291913552122,0.0,True,False,False,False,False,True
56,2,1,4,3,4,5,4,3,5,1,1,0,0.0,0.0,4.04305126783455,0.0,True,False,False,False,False,True
55,3,5,1,3,4,4,1,3,1,5,2,10,2.0,12.0,4.02535169073515,1.0986122886681098,False,False,False,True,False,False
10,3,5,1,2,1,5,3,4,1,2,1,0,0.0,0.0,2.3978952727983707,0.0,False,True,False,True,False,False
52,2,5,4,3,4,2,1,1,3,5,3,0,0.0,0.0,3.970291913552122,0.0,False,False,False,True,False,True
57,1,1,3,5,2,4,1,4,3,2,1,0,0.0,0.0,4.060443010546419,0.0,True,False,False,False,False,True
53,3,4,4,5,5,4,4,1,5,2,4,0,0.0,0.0,3.9889840465642745,0.0,False,False,False,False,False,True
44,2,1,1,5,5,3,5,1,5,1,1,37,38.0,75.0,3.8066624897703196,3.6635616461296463,False,False,False,False,False,True
52,4,5,1,5,4,4,1,1,3,1,4,0,0.0,0.0,3.970291913552122,0.0,False,False,False,False,False,True
50,3,2,5,2,4,1,3,3,1,2,1,0,4.0,4.0,3.9318256327243257,1.6094379124341003,True,True,False,False,False,True
58,2,2,3,4,5,2,2,3,4,3,3,0,0.0,0.0,4.07753744390572,0.0,True,False,False,True,False,False
48,5,3,3,1,1,5,2,2,4,2,1,0,0.0,0.0,3.8918202981106265,0.0,True,False,True,True,False,False
14,3,4,1,2,2,1,2,4,2,3,2,0,0.0,0.0,2.70805020110221,0.0,True,False,True,True,False,False
15,5,3,4,2,4,2,1,5,1,3,5,8,0.0,8.0,2.772588722239781,0.0,False,False,False,False,False,True
52,3,3,1,1,4,3,4,4,1,1,2,11,3.0,14.0,3.970291913552122,1.3862943611198906,False,False,False,False,False,True
56,3,2,5,1,1,4,1,4,1,3,5,46,34.0,80.0,4.04305126783455,3.5553480614894135,False,False,False,False,False,True
51,5,1,4,4,2,5,2,3,2,5,5,0,0.0,0.0,3.9512437185814275,0.0,False,False,False,False,False,True
37,1,3,1,4,4,4,2,1,3,5,2,18,83.0,101.0,3.6375861597263857,4.430816798843313,True,False,False,True,False,True
